,0,1,2,3,4,5,6,7
666,100.0,2.5,6.0,1.0,2.5,3.0,13.0,0.033048
667,100.0,2.5,6.0,1.0,2.5,3.0,16.0,0.033048
668,100.0,2.5,6.0,1.0,2.5,3.0,19.0,0.033048
669,100.0,2.5,6.0,1.0,2.5,3.0,22.0,0.033048
670,100.0,3.0,2.0,1.5,3.0,3.5,10.0,0.033048
671,100.0,3.0,2.0,1.5,3.0,3.5,13.0,0.033048
672,100.0,3.0,2.0,1.5,3.0,3.5,16.0,0.033048
673,100.0,3.0,2.0,1.5,3.0,3.5,19.0,0.033048
674,100.0,3.0,2.0,1.5,3.0,3.5,22.0,0.033048
675,125.0,1.0,4.0,3.0,2.5,3.5,10.0,0.033048
676,125.0,1.0,4.0,3.0,2.5,3.5,13.0,0.033048
677,125.0,1.0,4.0,3.0,2.5,3.5,16.0,0.033048
678,125.0,1.0,4.0,3.0,2.5,3.5,19.0,0.033048
679,125.0,1.0,4.0,3.0,2.5,3.5,22.0,0.033048
680,125.0,1.5,5.0,1.0,3.0,4.0,10.0,0.033048
681,125.0,1.5,5.0,1.0,3.0,4.0,13.0,0.033048
682,125.0,1.5,5.0,1.0,3.0,4.0,16.0,0.033048
683,125.0,1.5,5.0,1.0,3.0,4.0,19.0,0.033048
684,125.0,1.5,5.0,1.0,3.0,4.0,22.0,0.033048
685,125.0,2.0,6.0,1.5,3.5,2.0,10.0,0.033048
686,125.0,2.0,6.0,1.5,3.5,2.0,13.0,0.033048
687,125.0,2.0,6.0,1.5,3.5,2.0,16.0,0.033048
688,125.0,2.0,6.0,1.5,3.5,2.0,19.0,0.033048
689,125.0,2.0,6.0,1.5,3.5,2.0,22.0,0.033048
690,125.0,2.5,2.0,2.0,4.0,2.5,10.0,0.033048
691,125.0,2.5,2.0,2.0,4.0,2.5,13.0,0.033048
692,125.0,2.5,2.0,2.0,4.0,2.5,16.0,0.033048
693,125.0,2.5,2.0,2.0,4.0,2.5,19.0,0.033048
694,125.0,2.5,2.0,2.0,4.0,2.5,22.0,0.033048
695,125.0,3.0,3.0,2.5,2.0,3.0,10.0,0.033048
696,125.0,3.0,3.0,2.5,2.0,3.0,13.0,0.033048
697,125.0,3.0,3.0,2.5,2.0,3.0,16.0,0.033048
698,125.0,3.0,3.0,2.5,2.0,3.0,19.0,0.033048
699,125.0,3.0,3.0,2.5,2.0,3.0,22.0,0.033048
700,150.0,1.0,5.0,1.5,4.0,3.0,10.0,0.033048
701,150.0,1.0,5.0,1.5,4.0,3.0,13.0,0.033048
702,150.0,1.0,5.0,1.5,4.0,3.0,16.0,0.033048
703,150.0,1.0,5.0,1.5,4.0,3.0,19.0,0.033048
704,150.0,1.0,5.0,1.5,4.0,3.0,22.0,0.033048
705,150.0,1.5,6.0,2.0,2.0,3.5,10.0,0.033048
706,150.0,1.5,6.0,2.0,2.0,3.5,13.0,0.033048
707,150.0,1.5,6.0,2.0,2.0,3.5,16.0,0.033048
708,150.0,1.5,6.0,2.0,2.0,3.5,19.0,0.033048
709,150.0,1.5,6.0,2.0,2.0,3.5,22.0,0.033048
710,150.0,2.0,2.0,2.5,2.5,4.0,10.0,0.033048
711,150.0,2.0,2.0,2.5,2.5,4.0,13.0,0.033048
712,150.0,2.0,2.0,2.5,2.5,4.0,16.0,0.033048
713,150.0,2.0,2.0,2.5,2.5,4.0,19.0,0.033048
714,150.0,2.0,2.0,2.5,2.5,4.0,22.0,0.033048
715,150.0,2.5,3.0,3.0,3.0,2.0,10.0,0.033048
716,150.0,2.5,3.0,3.0,3.0,2.0,13.0,0.033048
717,150.0,2.5,3.0,3.0,3.0,2.0,16.0,0.033048
718,150.0,2.5,3.0,3.0,3.0,2.0,19.0,0.033048
719,150.0,2.5,3.0,3.0,3.0,2.0,22.0,0.033048
720,150.0,3.0,4.0,1.0,3.5,2.5,10.0,0.033048
721,150.0,3.0,4.0,1.0,3.5,2.5,13.0,0.033048
722,150.0,3.0,4.0,1.0,3.5,2.5,16.0,0.033048
723,150.0,3.0,4.0,1.0,3.5,2.5,19.0,0.033048
724,150.0,3.0,4.0,1.0,3.5,2.5,22.0,0.033048
725,175.0,1.0,6.0,2.5,3.0,2.5,10.0,0.033048
726,175.0,1.0,6.0,2.5,3.0,2.5,13.0,0.033048
727,175.0,1.0,6.0,2.5,3.0,2.5,16.0,0.033048
728,175.0,1.0,6.0,2.5,3.0,2.5,19.0,0.033048
729,175.0,1.0,6.0,2.5,3.0,2.5,22.0,0.033048
730,175.0,1.5,2.0,3.0,3.5,3.0,10.0,0.033048
731,175.0,1.5,2.0,3.0,3.5,3.0,13.0,0.033048
732,175.0,1.5,2.0,3.0,3.5,3.0,16.0,0.033048
733,175.0,1.5,2.0,3.0,3.5,3.0,19.0,0.033048
734,175.0,1.5,2.0,3.0,3.5,3.0,22.0,0.033048
735,175.0,2.0,3.0,1.0,4.0,3.5,10.0,0.033048
736,175.0,2.0,3.0,1.0,4.0,3.5,13.0,0.033048
737,175.0,2.0,3.0,1.0,4.0,3.5,16.0,0.033048
738,175.0,2.0,3.0,1.0,4.0,3.5,19.0,0.033048
739,175.0,2.0,3.0,1.0,4.0,3.5,22.0,0.033048
740,175.0,2.5,4.0,1.5,2.0,4.0,10.0,0.033048
741,175.0,2.5,4.0,1.5,2.0,4.0,13.0,0.033048
742,175.0,2.5,4.0,1.5,2.0,4.0,16.0,0.033048
743,175.0,2.5,4.0,1.5,2.0,4.0,19.0,0.033048
744,175.0,2.5,4.0,1.5,2.0,4.0,22.0,0.033048
745,175.0,3.0,5.0,2.0,2.5,2.0,10.0,0.033048
746,175.0,3.0,5.0,2.0,2.5,2.0,13.0,0.033048
747,175.0,3.0,5.0,2.0,2.5,2.0,16.0,0.033048
748,175.0,3.0,5.0,2.0,2.5,2.0,19.0,0.033048
749,175.0,3.0,5.0,2.0,2.5,2.0,22.0,0.033048
750,75.0,1.0,2.0,1.0,2.0,2.0,2.0,0.033048
751,75.0,1.0,2.0,1.0,2.0,2.0,6.0,0.033048
752,75.0,1.0,2.0,1.0,2.0,2.0,2.0,0.066096
753,75.0,1.0,2.0,1.0,2.0,2.0,6.0,0.066096
754,75.0,1.5,3.0,1.5,2.5,2.5,2.0,0.033048
755,75.0,1.5,3.0,1.5,2.5,2.5,6.0,0.033048
756,75.0,1.5,3.0,1.5,2.5,2.5,2.0,0.066096
757,75.0,1.5,3.0,1.5,2.5,2.5,6.0,0.066096
758,75.0,2.0,4.0,2.0,3.0,3.0,2.0,0.033048
759,75.0,2.0,4.0,2.0,3.0,3.0,6.0,0.033048
760,75.0,2.0,4.0,2.0,3.0,3.0,2.0,0.066096
761,75.0,2.0,4.0,2.0,3.0,3.0,6.0,0.066096
762,75.0,2.5,5.0,2.5,3.5,3.5,2.0,0.033048
763,75.0,2.5,5.0,2.5,3.5,3.5,6.0,0.033048
764,75.0,2.5,5.0,2.5,3.5,3.5,2.0,0.066096
765,75.0,2.5,5.0,2.5,3.5,3.5,6.0,0.066096
766,75.0,3.0,6.0,3.0,4.0,4.0,2.0,0.033048
767,75.0,3.0,6.0,3.0,4.0,4.0,6.0,0.033048
768,75.0,3.0,6.0,3.0,4.0,4.0,2.0,0.066096
769,75.0,3.0,6.0,3.0,4.0,4.0,6.0,0.066096
770,100.0,1.0,3.0,2.0,3.5,4.0,2.0,0.033048
771,100.0,1.0,3.0,2.0,3.5,4.0,6.0,0.033048
772,100.0,1.0,3.0,2.0,3.5,4.0,2.0,0.066096
773,100.0,1.0,3.0,2.0,3.5,4.0,6.0,0.066096
774,100.0,1.5,4.0,2.5,4.0,2.0,2.0,0.033048
775,100.0,1.5,4.0,2.5,4.0,2.0,6.0,0.033048
776,100.0,1.5,4.0,2.5,4.0,2.0,2.0,0.066096
777,100.0,1.5,4.0,2.5,4.0,2.0,6.0,0.066096
778,100.0,2.0,5.0,3.0,2.0,2.5,2.0,0.033048
779,100.0,2.0,5.0,3.0,2.0,2.5,6.0,0.033048
780,100.0,2.0,5.0,3.0,2.0,2.5,2.0,0.066096
781,100.0,2.0,5.0,3.0,2.0,2.5,6.0,0.066096
782,100.0,2.5,6.0,1.0,2.5,3.0,2.0,0.033048
783,100.0,2.5,6.0,1.0,2.5,3.0,6.0,0.033048
784,100.0,2.5,6.0,1.0,2.5,3.0,2.0,0.066096
785,100.0,2.5,6.0,1.0,2.5,3.0,6.0,0.066096
786,100.0,3.0,2.0,1.5,3.0,3.5,2.0,0.033048
787,100.0,3.0,2.0,1.5,3.0,3.5,6.0,0.033048
788,100.0,3.0,2.0,1.5,3.0,3.5,2.0,0.066096
789,100.0,3.0,2.0,1.5,3.0,3.5,6.0,0.066096
790,125.0,1.0,4.0,3.0,2.5,3.5,2.0,0.033048
791,125.0,1.0,4.0,3.0,2.5,3.5,6.0,0.033048
792,125.0,1.0,4.0,3.0,2.5,3.5,2.0,0.066096
793,125.0,1.0,4.0,3.0,2.5,3.5,6.0,0.066096
794,125.0,1.5,5.0,1.0,3.0,4.0,2.0,0.033048
795,125.0,1.5,5.0,1.0,3.0,4.0,6.0,0.033048
796,125.0,1.5,5.0,1.0,3.0,4.0,2.0,0.066096
797,125.0,1.5,5.0,1.0,3.0,4.0,6.0,0.066096
798,125.0,2.0,6.0,1.5,3.5,2.0,2.0,0.033048
799,125.0,2.0,6.0,1.5,3.5,2.0,6.0,0.033048
800,125.0,2.0,6.0,1.5,3.5,2.0,2.0,0.066096
801,125.0,2.0,6.0,1.5,3.5,2.0,6.0,0.066096
802,125.0,2.5,2.0,2.0,4.0,2.5,2.0,0.033048
803,125.0,2.5,2.0,2.0,4.0,2.5,6.0,0.033048
804,125.0,2.5,2.0,2.0,4.0,2.5,2.0,0.066096
805,125.0,2.5,2.0,2.0,4.0,2.5,6.0,0.066096
806,125.0,3.0,3.0,2.5,2.0,3.0,2.0,0.033048
807,125.0,3.0,3.0,2.5,2.0,3.0,6.0,0.033048
808,125.0,3.0,3.0,2.5,2.0,3.0,2.0,0.066096
809,125.0,3.0,3.0,2.5,2.0,3.0,6.0,0.066096
810,150.0,1.0,5.0,1.5,4.0,3.0,2.0,0.033048
811,150.0,1.0,5.0,1.5,4.0,3.0,6.0,0.033048
812,150.0,1.0,5.0,1.5,4.0,3.0,2.0,0.066096
813,150.0,1.0,5.0,1.5,4.0,3.0,6.0,0.066096
814,150.0,1.5,6.0,2.0,2.0,3.5,2.0,0.033048
815,150.0,1.5,6.0,2.0,2.0,3.5,6.0,0.033048
816,150.0,1.5,6.0,2.0,2.0,3.5,2.0,0.066096
817,150.0,1.5,6.0,2.0,2.0,3.5,6.0,0.066096
818,150.0,2.0,2.0,2.5,2.5,4.0,2.0,0.033048
819,150.0,2.0,2.0,2.5,2.5,4.0,6.0,0.033048
820,150.0,2.0,2.0,2.5,2.5,4.0,2.0,0.066096
821,150.0,2.0,2.0,2.5,2.5,4.0,6.0,0.066096
822,150.0,2.5,3.0,3.0,3.0,2.0,2.0,0.033048
823,150.0,2.5,3.0,3.0,3.0,2.0,6.0,0.033048
824,150.0,2.5,3.0,3.0,3.0,2.0,2.0,0.066096
825,150.0,2.5,3.0,3.0,3.0,2.0,6.0,0.066096
826,150.0,3.0,4.0,1.0,3.5,2.5,2.0,0.033048
827,150.0,3.0,4.0,1.0,3.5,2.5,6.0,0.033048
828,150.0,3.0,4.0,1.0,3.5,2.5,2.0,0.066096
829,150.0,3.0,4.0,1.0,3.5,2.5,6.0,0.066096
830,175.0,1.0,6.0,2.5,3.0,2.5,2.0,0.033048
831,175.0,1.0,6.0,2.5,3.0,2.5,6.0,0.033048
832,175.0,1.0,6.0,2.5,3.0,2.5,2.0,0.066096
833,175.0,1.0,6.0,2.5,3.0,2.5,6.0,0.066096
834,175.0,1.5,2.0,3.0,3.5,3.0,2.0,0.033048
835,175.0,1.5,2.0,3.0,3.5,3.0,6.0,0.033048
836,175.0,1.5,2.0,3.0,3.5,3.0,2.0,0.066096
837,175.0,1.5,2.0,3.0,3.5,3.0,6.0,0.066096
838,175.0,2.0,3.0,1.0,4.0,3.5,2.0,0.033048
839,175.0,2.0,3.0,1.0,4.0,3.5,6.0,0.033048
840,175.0,2.0,3.0,1.0,4.0,3.5,2.0,0.066096
841,175.0,2.0,3.0,1.0,4.0,3.5,6.0,0.066096
842,175.0,2.5,4.0,1.5,2.0,4.0,2.0,0.033048
843,175.0,2.5,4.0,1.5,2.0,4.0,6.0,0.033048
844,175.0,2.5,4.0,1.5,2.0,4.0,2.0,0.066096
845,175.0,2.5,4.0,1.5,2.0,4.0,6.0,0.066096
846,175.0,3.0,5.0,2.0,2.5,2.0,2.0,0.033048
847,175.0,3.0,5.0,2.0,2.5,2.0,6.0,0.033048
848,175.0,3.0,5.0,2.0,2.5,2.0,2.0,0.066096
849,175.0,3.0,5.0,2.0,2.5,2.0,6.0,0.066096
850,75.0,1.0,2.19,1.0,2.01,2.15,22.0,0.178469302
851,75.0,3.0,6.0,3.0,4.0,4.0,22.0,0.144216244
852,75.0,2.02,4.02,2.06,3.04,2.94,19.37,0.047141212
853,100.0,1.96,4.87,2.97,2.0,2.44,19.22,0.259775785
854,150.0,3.0,4.01,1.0,3.5,2.49,12.95,0.127900809
855,175.0,1.49,2.02,2.99,3.49,2.98,10.07,0.045827607
856,100.0,2.81,2.0,1.5,2.99,3.58,22.0,0.1308
857,125.0,1.0,4.0,3.0,2.5,3.5,6.04,0.07
858,175.0,2.51,4.03,1.44,2.0,3.94,12.62,0.07752
859,175.0,1.0,5.96,2.5,3.02,2.49,10.41,1.057536
860,75.0,3.0,6.0,3.0,4.0,4.0,8.0,0.1
861,75.0,3.0,6.0,3.0,4.0,4.0,14.0,0.1
862,75.0,3.0,6.0,3.0,4.0,4.0,20.0,0.1
863,75.0,3.0,6.0,3.0,4.0,4.0,8.0,0.15
864,75.0,3.0,6.0,3.0,4.0,4.0,14.0,0.15
865,75.0,3.0,6.0,3.0,4.0,4.0,20.0,0.15
866,75.0,3.0,6.0,3.0,4.0,4.0,8.0,0.2
867,75.0,3.0,6.0,3.0,4.0,4.0,14.0,0.2
868,75.0,3.0,6.0,3.0,4.0,4.0,20.0,0.2
869,75.0,3.0,6.0,3.0,4.0,4.0,8.0,0.05
870,75.0,3.0,6.0,3.0,4.0,4.0,14.0,0.05
871,75.0,3.0,6.0,3.0,4.0,4.0,20.0,0.05
872,75.0,3.0,6.0,3.0,4.0,4.0,13.0,0.26
873,150.0,3.0,4.01,1.0,3.5,2.49,8.0,0.1
874,150.0,3.0,4.01,1.0,3.5,2.49,14.0,0.1
875,150.0,3.0,4.01,1.0,3.5,2.49,20.0,0.1
876,150.0,3.0,4.01,1.0,3.5,2.49,8.0,0.15
877,150.0,3.0,4.01,1.0,3.5,2.49,14.0,0.15
878,150.0,3.0,4.01,1.0,3.5,2.49,20.0,0.15
879,150.0,3.0,4.01,1.0,3.5,2.49,8.0,0.2
880,150.0,3.0,4.01,1.0,3.5,2.49,14.0,0.2
881,150.0,3.0,4.01,1.0,3.5,2.49,20.0,0.2
882,150.0,3.0,4.01,1.0,3.5,2.49,8.0,0.05
883,150.0,3.0,4.01,1.0,3.5,2.49,14.0,0.05
884,150.0,3.0,4.01,1.0,3.5,2.49,20.0,0.05
885,150.0,3.0,4.01,1.0,3.5,2.49,13.0,0.26
886,175.0,2.51,4.03,1.44,2.0,3.94,8.0,0.1
887,175.0,2.51,4.03,1.44,2.0,3.94,14.0,0.1
888,175.0,2.51,4.03,1.44,2.0,3.94,20.0,0.1
889,175.0,2.51,4.03,1.44,2.0,3.94,8.0,0.15
890,175.0,2.51,4.03,1.44,2.0,3.94,14.0,0.15
891,175.0,2.51,4.03,1.44,2.0,3.94,20.0,0.15
892,175.0,2.51,4.03,1.44,2.0,3.94,8.0,0.2
893,175.0,2.51,4.03,1.44,2.0,3.94,14.0,0.2
894,175.0,2.51,4.03,1.44,2.0,3.94,20.0,0.2
895,175.0,2.51,4.03,1.44,2.0,3.94,8.0,0.05
896,175.0,2.51,4.03,1.44,2.0,3.94,14.0,0.05
897,175.0,2.51,4.03,1.44,2.0,3.94,20.0,0.05
898,175.0,2.51,4.03,1.44,2.0,3.94,13.0,0.26
899,175.0,1.0,5.96,2.5,3.02,2.49,8.0,0.1
900,175.0,1.0,5.96,2.5,3.02,2.49,14.0,0.1
901,175.0,1.0,5.96,2.5,3.02,2.49,20.0,0.1
902,175.0,1.0,5.96,2.5,3.02,2.49,8.0,0.15
903,175.0,1.0,5.96,2.5,3.02,2.49,14.0,0.15
904,175.0,1.0,5.96,2.5,3.02,2.49,20.0,0.15
905,175.0,1.0,5.96,2.5,3.02,2.49,8.0,0.2
906,175.0,1.0,5.96,2.5,3.02,2.49,14.0,0.2
907,175.0,1.0,5.96,2.5,3.02,2.49,20.0,0.2
908,175.0,1.0,5.96,2.5,3.02,2.49,8.0,0.05
909,175.0,1.0,5.96,2.5,3.02,2.49,14.0,0.05
910,175.0,1.0,5.96,2.5,3.02,2.49,20.0,0.05
911,175.0,1.0,5.96,2.5,3.02,2.49,13.0,0.26
912,125.0,1.0,4.0,3.0,2.5,3.5,8.0,0.1
913,125.0,1.0,4.0,3.0,2.5,3.5,14.0,0.1
914,125.0,1.0,4.0,3.0,2.5,3.5,20.0,0.1
915,125.0,1.0,4.0,3.0,2.5,3.5,8.0,0.15
916,125.0,1.0,4.0,3.0,2.5,3.5,14.0,0.15
917,125.0,1.0,4.0,3.0,2.5,3.5,20.0,0.15
918,125.0,1.0,4.0,3.0,2.5,3.5,8.0,0.2
919,125.0,1.0,4.0,3.0,2.5,3.5,14.0,0.2
920,125.0,1.0,4.0,3.0,2.5,3.5,20.0,0.2
921,125.0,1.0,4.0,3.0,2.5,3.5,8.0,0.05
922,125.0,1.0,4.0,3.0,2.5,3.5,14.0,0.05
923,125.0,1.0,4.0,3.0,2.5,3.5,20.0,0.05
924,125.0,1.0,4.0,3.0,2.5,3.5,13.0,0.26
925,100.0,2.81,2.0,1.5,2.99,3.58,8.0,0.1
926,100.0,2.81,2.0,1.5,2.99,3.58,14.0,0.1
927,100.0,2.81,2.0,1.5,2.99,3.58,20.0,0.1
928,100.0,2.81,2.0,1.5,2.99,3.58,8.0,0.15
929,100.0,2.81,2.0,1.5,2.99,3.58,14.0,0.15
930,100.0,2.81,2.0,1.5,2.99,3.58,20.0,0.15
931,100.0,2.81,2.0,1.5,2.99,3.58,8.0,0.2
932,100.0,2.81,2.0,1.5,2.99,3.58,14.0,0.2
933,100.0,2.81,2.0,1.5,2.99,3.58,20.0,0.2
934,100.0,2.81,2.0,1.5,2.99,3.58,8.0,0.05
935,100.0,2.81,2.0,1.5,2.99,3.58,14.0,0.05
936,100.0,2.81,2.0,1.5,2.99,3.58,20.0,0.05
937,100.0,2.81,2.0,1.5,2.99,3.58,13.0,0.26
938,175.0,1.49,2.02,2.99,3.49,2.98,8.0,0.1
939,175.0,1.49,2.02,2.99,3.49,2.98,14.0,0.1
940,175.0,1.49,2.02,2.99,3.49,2.98,20.0,0.1
941,175.0,1.49,2.02,2.99,3.49,2.98,8.0,0.15
942,175.0,1.49,2.02,2.99,3.49,2.98,14.0,0.15
943,175.0,1.49,2.02,2.99,3.49,2.98,20.0,0.15
944,175.0,1.49,2.02,2.99,3.49,2.98,8.0,0.2
945,175.0,1.49,2.02,2.99,3.49,2.98,14.0,0.2
946,175.0,1.49,2.02,2.99,3.49,2.98,20.0,0.2
947,175.0,1.49,2.02,2.99,3.49,2.98,8.0,0.05
948,175.0,1.49,2.02,2.99,3.49,2.98,14.0,0.05
949,175.0,1.49,2.02,2.99,3.49,2.98,20.0,0.05
950,175.0,1.49,2.02,2.99,3.49,2.98,13.0,0.26
951,100.0,1.96,4.87,2.97,2.0,2.44,8.0,0.1
952,100.0,1.96,4.87,2.97,2.0,2.44,14.0,0.1
953,100.0,1.96,4.87,2.97,2.0,2.44,20.0,0.1
954,100.0,1.96,4.87,2.97,2.0,2.44,8.0,0.15
955,100.0,1.96,4.87,2.97,2.0,2.44,14.0,0.15
956,100.0,1.96,4.87,2.97,2.0,2.44,20.0,0.15
957,100.0,1.96,4.87,2.97,2.0,2.44,8.0,0.2
958,100.0,1.96,4.87,2.97,2.0,2.44,14.0,0.2
959,100.0,1.96,4.87,2.97,2.0,2.44,20.0,0.2
960,100.0,1.96,4.87,2.97,2.0,2.44,8.0,0.05
961,100.0,1.96,4.87,2.97,2.0,2.44,14.0,0.05
962,100.0,1.96,4.87,2.97,2.0,2.44,20.0,0.05
963,100.0,1.96,4.87,2.97,2.0,2.44,13.0,0.26
964,75.0,2.02,4.02,2.06,3.04,2.94,8.0,0.1
965,75.0,2.02,4.02,2.06,3.04,2.94,14.0,0.1
966,75.0,2.02,4.02,2.06,3.04,2.94,20.0,0.1
967,75.0,2.02,4.02,2.06,3.04,2.94,8.0,0.15
968,75.0,2.02,4.02,2.06,3.04,2.94,14.0,0.15
969,75.0,2.02,4.02,2.06,3.04,2.94,20.0,0.15
970,75.0,2.02,4.02,2.06,3.04,2.94,8.0,0.2
971,75.0,2.02,4.02,2.06,3.04,2.94,14.0,0.2
972,75.0,2.02,4.02,2.06,3.04,2.94,20.0,0.2
973,75.0,2.02,4.02,2.06,3.04,2.94,8.0,0.05
974,75.0,2.02,4.02,2.06,3.04,2.94,14.0,0.05
975,75.0,2.02,4.02,2.06,3.04,2.94,20.0,0.05
976,75.0,2.02,4.02,2.06,3.04,2.94,13.0,0.26
977,75.0,1.0,2.19,1.0,2.01,2.15,8.0,0.1
978,75.0,1.0,2.19,1.0,2.01,2.15,14.0,0.1
979,75.0,1.0,2.19,1.0,2.01,2.15,20.0,0.1
980,75.0,1.0,2.19,1.0,2.01,2.15,8.0,0.15
981,75.0,1.0,2.19,1.0,2.01,2.15,14.0,0.15
982,75.0,1.0,2.19,1.0,2.01,2.15,20.0,0.15
983,75.0,1.0,2.19,1.0,2.01,2.15,8.0,0.2
984,75.0,1.0,2.19,1.0,2.01,2.15,14.0,0.2
985,75.0,1.0,2.19,1.0,2.01,2.15,20.0,0.2
986,75.0,1.0,2.19,1.0,2.01,2.15,8.0,0.05
987,75.0,1.0,2.19,1.0,2.01,2.15,14.0,0.05
988,75.0,1.0,2.19,1.0,2.01,2.15,20.0,0.05
989,75.0,1.0,2.19,1.0,2.01,2.15,13.0,0.26
990,75.0,1.253690988,2.18651821,1.153998739,2.041811185,2.281945242,22.0,0.242474858
991,75.0,2.999434865,5.885792798,2.999981744,3.998201337,3.976055455,20.96348771,0.166720571
992,100.0,2.998118492,2.001855995,1.5,3.000964272,3.500983081,19.01407164,0.074108306
993,125.0,1.133846581,4.104441538,3.0,2.551043011,3.550103437,6.390758847,0.050698895
994,100.0,1.988997389,4.967420955,2.999999409,2.005715564,2.49205898,13.02193868,1.052566941
995,125.0,2.494597918,5.996703776,1.27435151,3.736411161,2.064123078,19.12431467,0.528766709
996,150.0,2.51072006,3.0,2.99999952,2.99469775,2.000000102,9.919498818,0.528767786
997,175.0,1.074674909,5.999992555,2.424421547,3.000308385,2.427695033,9.441822058,1.057534257
